geo_code,time,CAGR,IndName,Direction,IndWeight,Agg_KC,Agg_NC,Agg_OBJ,X,X.1,X.2,X.3,X.4,CAGRcorrdir
EU27_2020,2017,2.62591042682485,5.1.b.2   C10,1,1,ValueAdded,FosterEconDev,Competitiveness,NA,NA,NA,NA,NA,2.62591042682485
EU27_2020,2017,4.58483940625578,5.1.b.2   C11,1,1,ValueAdded,FosterEconDev,Competitiveness,NA,NA,NA,NA,NA,4.58483940625578
EU27_2020,2017,2.03449658757029,5.1.b.2   C12,1,1,ValueAdded,FosterEconDev,Competitiveness,NA,NA,NA,NA,NA,2.03449658757029
EU27_2020,2017,-1.94108750009292,5.2.a.1   A01,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,-1.94108750009292
EU27_2020,2017,0.206848436641249,5.2.a.1   A02,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,0.206848436641249
EU27_2020,2017,0.0828340836984909,5.2.a.1   A03,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,0.0828340836984909
EU27_2020,2017,-0.483905036684762,5.2.a.1   bC13,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,-0.483905036684762
EU27_2020,2017,-3.31168211333485,5.2.a.1   bC14,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,-3.31168211333485
EU27_2020,2017,0.284320411155092,5.2.a.1   bC15,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,0.284320411155092
EU27_2020,2017,-0.603220771192137,5.2.a.1   bC16,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,-0.603220771192137
EU27_2020,2017,0.516690638234141,5.2.a.1   bC17,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,0.516690638234141
EU27_2020,2017,1.60595645961046,5.2.a.1   bC21,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,1.60595645961046
EU27_2020,2017,1.54500136625142,5.2.a.1   bC22,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,1.54500136625142
EU27_2020,2017,0.520849028773807,5.2.a.1   bC31,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,0.520849028773807
EU27_2020,2017,1.61073293883844,5.2.a.1   bchem,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,1.61073293883844
EU27_2020,2017,2.7946949265623,5.2.a.1   bD3511,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,2.7946949265623
EU27_2020,2017,-3.06020284976021,5.2.a.1   Biod,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,-3.06020284976021
EU27_2020,2017,-0.449215896712107,5.2.a.1   Bioeth,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,-0.449215896712107
EU27_2020,2017,0.850641087449833,5.2.a.1   C10,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,0.850641087449833
EU27_2020,2017,1.62578910247866,5.2.a.1   C11,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,1.62578910247866
EU27_2020,2017,-0.584085346028651,5.2.a.1   C12,1,1,Employment,InclGrowth,Competitiveness,NA,NA,NA,NA,NA,-0.584085346028651
